district,accounting_stratum_id,control,control_type,boundary_source,reach_intersection_area_share,distance_to_50min_boundary_m,review_reason,source_map,source_map_service,review_date,review_status,discrepancy_description,could_materially_change_reach_employment,reviewer,official_export_bbox_wgs84,official_export_pixels,official_base_sha256,official_label_sha256,review_overlay_sha256,screenshot_redistributed,review_limitation
长宁区,310105006000,天山路街道,street,OpenStreetMap admin_level=8 relation,0.5955438029283141,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
长宁区,310105008000,仙霞新村街道,street,OpenStreetMap admin_level=8 relation,0.2610153411658627,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
长宁区,310105009000,虹桥街道,street,OpenStreetMap admin_level=8 relation,0.009822738713536304,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
长宁区,310105011000,北新泾街道,street,OpenStreetMap admin_level=8 relation,0.14984626302376927,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
长宁区,310105102000,新泾镇,town,OpenStreetMap admin_level=8 relation,0.033439854462386474,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106006000,江宁路街道,street,OpenStreetMap admin_level=8 relation,0.827299543575782,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106013000,静安寺街道,street,OpenStreetMap admin_level=8 relation,1.0,319.5770082885342,within 500 m of boundary,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106014000,曹家渡街道,street,OpenStreetMap admin_level=8 relation,0.9303757135909222,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106015000,天目西路街道,street,OpenStreetMap admin_level=8 relation,0.7724532320332728,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106016000,北站街道,street,OpenStreetMap admin_level=8 relation,0.9999874004765653,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106017000,宝山路街道,street,OpenStreetMap admin_level=8 relation,0.8691248323886052,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106018000,共和新路街道,street,OpenStreetMap admin_level=8 relation,0.24620981883142676,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106019000,大宁路街道,street,OpenStreetMap admin_level=8 relation,0.0,430.4405242275603,within 500 m of boundary,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
静安区,310106022000,芷江西路街道,street,OpenStreetMap admin_level=8 relation,0.9353966491821153,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
黄浦区,310101013000,外滩街道,street,OpenStreetMap admin_level=8 relation,0.992991179836689,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
黄浦区,310101015000,半淞园路街道,street,OpenStreetMap admin_level=8 relation,0.9153461767372189,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
黄浦区,310101017000,小东门街道,street,OpenStreetMap admin_level=8 relation,1.0,68.72740897777818,within 500 m of boundary,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
黄浦区,310101020000,五里桥街道,street,OpenStreetMap admin_level=8 relation,0.7734752718909396,0.0,partially intersected,https://shanghai.tianditu.gov.cn/map/views/standardMap.html,http://mape.shanghai-map.net/arcgis/rest/services/SHMAP_D/MapServer,2026-08-19,pass,"No material displacement visible against official SHMAP_D/LAN road, water, and named-place context at the reviewed scale. Pass means no visible contradiction, not official-boundary equivalence.",no,Codex visual audit for Jinke employment benchmark v1,"121.33,31.015,121.83,31.325",4096x2540,817441269b0d9074334e41388b0c92868acb202ccdd89c29b4ee29d0223c8fbe,c329d544a994190f7f37b65fef536b2bc0b2e0df4a4f050f8e0dc5e07ac81b7b,c86463911ce2c1e36fb168e78f266bc633251ad46c0a25c9b93a0a5ee3af5a8c,False,"The official display service is validation cartography, not a queryable street/town feature layer. Quantified boundary displacement sensitivity is therefore retained."
