district,official_control_code_2023,official_control_name_2023,published_control_label,control_type,accounting_stratum_id,employment_nominal,employment_reconciled,employment_rounding_lower,employment_rounding_upper_exclusive,rounding_increment_people,bulletin_unit,bulletin_rounding_note,subtotal_group,table_page_reference,employment_universe,reference_date,individual_business_included,geographic_table_exclusions,publication_url,official_code_reference_url,osm_relation_id,geometry_source,geometry_is_approximate,name_crosswalk_note,reconciliation_note
浦东新区,310115010000,南码头路街道,南码头路街道,street,310115010000,42000,41750,41500,42500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14178760,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115011000,沪东新村街道,沪东新村街道,street,310115011000,14000,13750,13500,14500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14178858,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115012000,金杨新村街道,金杨新村街道,street,310115012000,24000,23750,23500,24500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14178830,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115013000,洋泾街道,洋泾街道,street,310115013000,52000,51750,51500,52500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,5325929,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115014000,浦兴路街道,浦兴路街道,street,310115014000,17000,16750,16500,17500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14178857,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115015000,东明路街道,东明路街道,street,310115015000,6000,5750,5500,6500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14178911,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115016000,花木街道,花木街道,street,310115016000,82000,81750,81500,82500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong streets,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,12867438,OpenStreetMap,True,exact official-name match,Pudong street subtotal: least-squares adjustment -250 from each of 12 rounded rows
浦东新区,310115103000,川沙新镇,川沙新镇,town,310115103000,89000,89000,88500,89500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179063,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115104000,高桥镇,高桥镇,town,310115104000,38000,38000,37500,38500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179071,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115105000,北蔡镇,北蔡镇,town,310115105000,60000,60000,59500,60500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179101,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115110000,合庆镇,合庆镇,town,310115110000,38000,38000,37500,38500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179128,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115114000,唐镇,唐镇,town,310115114000,43000,43000,42500,43500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179148,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115117000,曹路镇,曹路镇,town,310115117000,44000,44000,43500,44500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179174,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115120000,金桥镇,金桥镇,town,310115120000,20000,20000,19500,20500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179186,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115121000,高行镇,高行镇,town,310115121000,35000,35000,34500,35500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179185,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115123000,高东镇,高东镇,town,310115123000,28000,28000,27500,28500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179184,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115125000,张江镇,张江镇,town,310115125000,21000,21000,20500,21500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179188,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115130000,三林镇,三林镇,town,310115130000,96000,96000,95500,96500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179226,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115131000,惠南镇,惠南镇,town,310115131000,68000,68000,67500,68500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179286,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115132000,周浦镇,周浦镇,town,310115132000,48000,48000,47500,48500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179320,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115133000,新场镇,新场镇,town,310115133000,26000,26000,25500,26500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179332,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115134000,大团镇,大团镇,town,310115134000,10000,10000,9500,10500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179370,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115136000,康桥镇,康桥镇,town,310115136000,57000,57000,56500,57500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179369,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115137000,航头镇,航头镇,town,310115137000,39000,39000,38500,39500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179368,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115139000,祝桥镇,祝桥镇,town,310115139000,82000,82000,81500,82500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14179522,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115140000,泥城镇,泥城镇,town,310115140000,38000,38000,37500,38500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14180408,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115141000,宣桥镇,宣桥镇,town,310115141000,36000,36000,35500,36500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14180407,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115142000,书院镇,书院镇,town,310115142000,14000,14000,13500,14500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14180406,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115143000,万祥镇,万祥镇,town,310115143000,17000,17000,16500,17500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14180410,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115144000,老港镇,老港镇,town,310115144000,14000,14000,13500,14500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14180412,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115145000,南汇新城镇,南汇新城镇,town,310115145000,138000,138000,137500,138500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong towns,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,14180411,OpenStreetMap,True,exact official-name match,nominal midpoint retained
浦东新区,310115501000,中国（上海）自由贸易试验区（保税片区）,中国（上海）自由贸易试验区（保税片区）,functional_zone,310115501000,149000,149000,148500,149500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong functional zones,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,,Ruiduobao 2020 statistical polygon (restricted redistribution),True,exact 2020/2023 statistical code and census-row name; accounting support is not an official 2023 polygon,nominal midpoint retained
浦东新区,310115502000,金桥经济技术开发区,金桥经济技术开发区,functional_zone,310115502000,203000,203000,202500,203500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong functional zones,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,,Ruiduobao 2020 statistical polygon (restricted redistribution),True,exact 2020/2023 statistical code and census-row name; accounting support is not an official 2023 polygon,nominal midpoint retained
浦东新区,310115503000,张江高科技园区,张江高科技园区,functional_zone,310115503000,469000,469000,468500,469500,1000,"10,000 persons, one decimal","1,000-person display increment; constrained by three category subtotals",Pudong functional zones,"geographic employment table; street, town, and development-zone subtotals",2023 secondary- and tertiary-sector legal-entity workplace employment,2023-12-31,False,some legal-entity workers are not subdivided,https://www.pudong.gov.cn/zwgk/tjj_gkml_ywl_tjsj_gb/2025/295/347226.html,https://www.stats.gov.cn/hd/lyzx/zxgk/202401/t20240104_1946235.html,,Ruiduobao 2020 statistical polygon (restricted redistribution),True,exact 2020/2023 statistical code and census-row name; accounting support is not an official 2023 polygon,nominal midpoint retained
